o0900945	GUN₃~b	EASL0530	I	GUN3~b	archsigns/GUN3~b.jpg
o0900946	GUR	EASL0531	I	GUR	archsigns/GUR.jpg
o0900949	GURUŠ~a~v1	EASL0532	I	GURUSZ~a	archsigns/GURUSZ~a.jpg
o0900952	|GURUŠ~a×2(N14)|	EASL0533	I	|GURUSZ~ax2(N14)|	archsigns/|GURUSZ~ax2(N14)|.jpg
o0900950	GURUŠ~b	EASL0534	I	GURUSZ~b	archsigns/GURUSZ~b.jpg
o0900953	|GURUŠ~b×2(N14)|	EASL0535	I	|GURUSZ~bx2(N14)|	archsigns/|GURUSZ~bx2(N14)|.jpg
o0900954	|GURUŠ~c×2(N14)|	EASL0536	I	|GURUSZ~cx2(N14)|	archsigns/|GURUSZ~cx2(N14)|.jpg
o0900955	GURUŠDA	EASL0537	I	GURUSZDA	archsigns/GURUSZDA.jpg
o0900956	HAL	EASL0538	I	HAL	archsigns/HAL.jpg
o0900957	HALUB	EASL0539	I	HALUB	archsigns/HALUB.jpg
o0900958	HAŠHUR	EASL0540	I	HASZHUR	archsigns/HASZHUR.jpg
o0900959	|HAŠHUR×MA|	EASL0541	I	|HASZHURxMA|	archsigns/|HASZHURxMA|.jpg
o0900960	HI	EASL0542	I	HI	archsigns/HI.jpg
o0900964	|HI.SUHUR~v2|	EASL0543	I	|HI.SUHUR|	archsigns/|HI.SUHUR|.jpg
o0900976	HI@g~a	EASL0544	I	HI@g~a	archsigns/HI@g~a.jpg
o0900977	HI@g~b	EASL0545	I	HI@g~b	archsigns/HI@g~b.jpg
o0900978	HI@g~c	EASL0546	I	HI@g~c	archsigns/HI@g~c.jpg
o0900967	|HI×1(N01@f)|	EASL0547	I	|HIx1(N01)F|	archsigns/|HIx1(N01)F|.jpg
o0900968	|HI×1(N57)|	EASL0548	I	|HIx1(N57)|	archsigns/|HIx1(N57)|.jpg
o0900970	|HI×1(N57@t)|	EASL0549	I	|HIx1(N57)@t|	archsigns/|HIx1(N57)@t|.jpg
o0900969	|(HI×1(N57)).(HI×1(N57))|	EASL0550	I	|(HIx1(N57))&(HI+1(N57))|	archsigns/|(HIx1(N57))&(HI+1(N57))|.jpg
o0900971	|HI×1(N58)|	EASL0551	I	|HIx1(N58)|	archsigns/|HIx1(N58)|.jpg
o0900966	|HI×LAGAB~a|	EASL0552	I	|HIxLAGAB~a|	archsigns/|HIxLAGAB~a|.jpg
oX1	|HI×ŠE₃~v1@t|	EASL0553	I	|HIxSZE3@t|	archsigns/|HIxSZE3@t|.jpg
o0900974	|HI×ZATU707~a|	EASL0554	I	|HIxZATU707~a|	archsigns/|HIxZATU707~a|.jpg
o0900979	HUB₂	EASL0555	I	HUB2	archsigns/HUB2.jpg
o0900981	I	EASL0556	I	I	archsigns/I.jpg
o0900983	IB~a	EASL0557	I	IB~a	archsigns/IB~a.jpg
o0900987	IB~a@n	EASL0558	I	|IB~a@n|	archsigns/|IB~a@n|.jpg
o0900984	IB~b	EASL0559	I	IB~b	archsigns/IB~b.jpg
o0900989	IDIGNA~v1	EASL0560	I	IDIGNA	archsigns/IDIGNA.jpg
o0900991	IG~a	EASL0561	I	IG~a	archsigns/IG~a.jpg
o0900992	IG~b	EASL0562	I	IG~b	archsigns/IG~b.jpg
o0900993	IGI	EASL0563	I	IGI	archsigns/IGI.jpg
o0900995	IL	EASL0564	I	IL	archsigns/IL.jpg
o0900997	ILDUM~a	EASL0565	I	ILDUM~a	archsigns/ILDUM~a.jpg
o0900998	ILDUM~b	EASL0566	I	ILDUM~b	archsigns/ILDUM~b.jpg
o0901000	IM~a	EASL0567	I	IM~a	archsigns/IM~a.jpg
o0901003	IM~a@g	EASL0568	I	IM~a@g	archsigns/IM~a@g.jpg
o0901001	IM~b	EASL0569	I	IM~b	archsigns/IM~b.jpg
o0901006	IN~b~v1	EASL0570	I	IN~b	archsigns/IN~b.jpg
o0901007	IN~d	EASL0571	I	IN~d	archsigns/IN~d.jpg
o0901014	|IR~a.GA₂~a1|	EASL0572	I	|IR~a.GA2~a1|	archsigns/|IR~a.GA2~a1|.jpg
o0901009	IR~a	EASL0573	I	IR~a	archsigns/IR~a.jpg
o0901010	IR~b	EASL0574	I	IR~b	archsigns/IR~b.jpg
o0901011	IR~c	EASL0575	I	IR~c	archsigns/IR~c.jpg
o0901012	IR~d	EASL0576	I	IR~d	archsigns/IR~d.jpg
o0901017	IR₁₁~v1	EASL0577	I	IR11	archsigns/IR11.jpg
o0901018	IRHAN	EASL0578	I	IRHAN	archsigns/IRHAN.jpg
o0901021	IŠ~a~v1	EASL0579	I	ISZ~a	archsigns/ISZ~a.jpg
o0901027	IŠ~b~v5	EASL0580	I	ISZ~b	archsigns/ISZ~b.jpg
o0901028	IŠ~c	EASL0581	I	ISZ~c	archsigns/ISZ~c.jpg
o0901030	KA~a	EASL0582	I	KA~a	archsigns/KA~a.jpg
o0901032	|KA~a~v2.ŠE~a@t|	EASL0583	I	|KA~a.SZE~a|	archsigns/|KA~a.SZE~a|.jpg
o0901036	|KA~a×SAR~a|	EASL0584	I	|KA~axSAR~a|	archsigns/|KA~axSAR~a|.jpg
o0901038	KA₂~a	EASL0585	I	KA2~a	archsigns/KA2~a.jpg
o0901039	KA₂~b	EASL0586	I	KA2~b	archsigns/KA2~b.jpg
o0901040	KA₂~c	EASL0587	I	KA2~c	archsigns/KA2~c.jpg
o0901041	KA₂~d	EASL0588	I	KA2~d	archsigns/KA2~d.jpg
o0901043	|KA₂~d×LAM~b~v2|	EASL0589	I	|KA2xLAM|	archsigns/|KA2xLAM|.jpg
o0901044	KAB	EASL0590	I	KAB	archsigns/KAB.jpg
o0901045	|KAB×1(N58)|	EASL0591	I	|KABx1(N58)|	archsigns/|KABx1(N58)|.jpg
o0901047	KAD₄~a	EASL0592	I	KAD4~a	archsigns/KAD4~a.jpg
o0901048	KAD₄~b	EASL0593	I	KAD4~b	archsigns/KAD4~b.jpg
o0901049	KAD₄~c1	EASL0594	I	KAD4~c1	archsigns/KAD4~c1.jpg
o0901050	KAD₄~c2	EASL0595	I	KAD4~c2	archsigns/KAD4~c2.jpg
o0901055	|KAK~a.GA₂~a1|	EASL0596	I	|KAK~a.GA2~a1|	archsigns/|KAK~a.GA2~a1|.jpg
o0901052	KAK~a	EASL0597	I	KAK~a	archsigns/KAK~a.jpg
o0901053	KAK~b	EASL0598	I	KAK~b	archsigns/KAK~b.jpg
o0901057	KAL~a	EASL0599	I	KAL~a	archsigns/KAL~a.jpg
o0901059	KAL~b1~v1	EASL0600	I	KAL~b1	archsigns/KAL~b1.jpg
o0901060	KAL~b2	EASL0601	I	KAL~b2	archsigns/KAL~b2.jpg
o0901062	KALAM~a	EASL0602	I	KALAM~a	archsigns/KALAM~a.jpg
o0901063	KALAM~b	EASL0603	I	KALAM~b	archsigns/KALAM~b.jpg
o0901064	KALAM~c	EASL0604	I	KALAM~c	archsigns/KALAM~c.jpg
o0901065	KALAM~d	EASL0605	I	KALAM~d	archsigns/KALAM~d.jpg
o0901066	KALAM~e	EASL0606	I	KALAM~e	archsigns/KALAM~e.jpg
o0901067	KALAM~f	EASL0607	I	KALAM~f	archsigns/KALAM~f.jpg
o0901071	KAR	EASL0608	I	KAR	archsigns/KAR.jpg
o0901073	KAR₂~a	EASL0609	I	KAR2~a	archsigns/KAR2~a.jpg
o0901074	KAR₂~b	EASL0610	I	KAR2~b	archsigns/KAR2~b.jpg
o0901075	KASKAL	EASL0611	I	KASKAL	archsigns/KASKAL.jpg
o0901076	KASKAL@g	EASL0612	I	|KASKAL@g|	archsigns/|KASKAL@g|.jpg
o0901079	KAŠ~a~v1	EASL0613	I	KASZ~a	archsigns/KASZ~a.jpg
o0901081	KAŠ~b~v1	EASL0614	I	KASZ~b	archsigns/KASZ~b.jpg
o0901088	KAŠ~b@t	EASL0615	I	|KASZ~b@t|	archsigns/|KASZ~b@t|.jpg
o0901086	|KAŠ~b~v1×ŠE~a@t~v1|	EASL0616	I	|KASZ~bxSZE~a|	archsigns/|KASZ~bxSZE~a|.jpg
o0901082	KAŠ~c	EASL0617	I	KASZ~c	archsigns/KASZ~c.jpg
o0901083	KAŠ~d	EASL0618	I	KASZ~d	archsigns/KASZ~d.jpg
o0901089	KEŠ₂	EASL0619	I	KESZ2	archsigns/KESZ2.jpg
o0901090	KI	EASL0620	I	KI	archsigns/KI.jpg
o0901091	KI@n	EASL0621	I	KI@n	archsigns/KI@n.jpg
o0901093	|KI@n×DUB~a|	EASL0622	I	|KI@nxDUB~a|	archsigns/|KI@nxDUB~a|.jpg
o0901094	KIB	EASL0623	I	KIB	archsigns/KIB.jpg
o0901095	KIB@g	EASL0624	I	KIB@g	archsigns/KIB@g.jpg
o0901097	KID~a	EASL0625	I	KID~a	archsigns/KID~a.jpg
o0901098	KID~b	EASL0626	I	KID~b	archsigns/KID~b.jpg
o0901099	KID~c	EASL0627	I	KID~c	archsigns/KID~c.jpg
o0901100	KID~d	EASL0628	I	KID~d	archsigns/KID~d.jpg
o0901101	KID~e	EASL0629	I	KID~e	archsigns/KID~e.jpg
o0901102	KIN	EASL0630	I	KIN	archsigns/KIN.jpg
o0901104	KIN₂~a	EASL0631	I	KIN2~a	archsigns/KIN2~a.jpg
o0901106	KIN₂~c	EASL0632	I	KIN2~c	archsigns/KIN2~c.jpg
o0901107	KIN₂~d	EASL0633	I	KIN2~d	archsigns/KIN2~d.jpg
o0901108	KIN₂~e	EASL0634	I	KIN2~e	archsigns/KIN2~e.jpg
o0901110	KINGAL~v1	EASL0635	I	KINGAL	archsigns/KINGAL.jpg
o0901111	KIR₁₁	EASL0636	I	KIR11	archsigns/KIR11.jpg
o0901113	KISAL~a1	EASL0637	I	KISAL~a1	archsigns/KISAL~a1.jpg
o0901114	KISAL~a2	EASL0638	I	KISAL~a2	archsigns/KISAL~a2.jpg
o0901115	KISAL~b1	EASL0639	I	KISAL~b1	archsigns/KISAL~b1.jpg
o0901116	KISAL~b2	EASL0640	I	KISAL~b2	archsigns/KISAL~b2.jpg
o0901120	KISAL~b2@t	EASL0641	I	|KISAL~b2@t|	archsigns/|KISAL~b2@t|.jpg
o0901117	KISAL~b3	EASL0642	I	KISAL~b3	archsigns/KISAL~b3.jpg
o0901122	KISIM~a	EASL0643	I	KISIM~a	archsigns/KISIM~a.jpg
o0901126	KISIM~b~v3	EASL0644	I	KISIM~b	archsigns/KISIM~b.jpg
o0901127	KISIM~c	EASL0645	I	KISIM~c	archsigns/KISIM~c.jpg
o0901129	KIŠ~v1	EASL0646	I	KISZ	archsigns/KISZ.jpg
o0901131	KIŠIK~a	EASL0647	I	KISZIK~a	archsigns/KISZIK~a.jpg
o0901132	KIŠIK~b	EASL0648	I	KISZIK~b	archsigns/KISZIK~b.jpg
o0901134	KITI~v1	EASL0649	I	KITI	archsigns/KITI.jpg
o0901136	KU~a	EASL0650	I	KU~a	archsigns/KU~a.jpg
o0901140	KU~a@t	EASL0651	I	KU~a@t	archsigns/KU~a@t.jpg
o0901137	KU~b1	EASL0652	I	KU~b1	archsigns/KU~b1.jpg
o0901138	KU~b2	EASL0653	I	KU~b2	archsigns/KU~b2.jpg
o0901142	KU₃~a	EASL0654	I	KU3~a	archsigns/KU3~a.jpg
o0901143	KU₃~c	EASL0655	I	KU3~c	archsigns/KU3~c.jpg
o0901149	|KU₆~a.1(N02)|	EASL0656	I	|KU6~a.1(N02)|	archsigns/|KU6~a.1(N02)|.jpg
o0901145	KU₆~a	EASL0657	I	KU6~a	archsigns/KU6~a.jpg
o0901155	KU₆~a@s	EASL0658	I	KU6~a@s	archsigns/KU6~a@s.jpg
o0901151	|KU₆~a+GIŠ|	EASL0659	I	|KU6~a+GISZ|	archsigns/|KU6~a+GISZ|.jpg
o0901153	|KU₆~a+KU₆~a|	EASL0660	I	|KU6~a+KU6~a|	archsigns/|KU6~a+KU6~a|.jpg
o0901146	KU₆~c	EASL0661	I	KU6~c	archsigns/KU6~c.jpg
o0901147	KU₆~d	EASL0662	I	KU6~d	archsigns/KU6~d.jpg
o0901156	KUN	EASL0663	I	KUN	archsigns/KUN.jpg
o0901169	KUR@g~a	EASL0664	I	|KUR@g~a|	archsigns/|KUR@g~a|.jpg
o0901170	KUR@g~b	EASL0665	I	|KUR@g~b|	archsigns/|KUR@g~b|.jpg
o0901164	|KUR~a.E₂~a|	EASL0666	I	|KUR~a.E2~a|	archsigns/|KUR~a.E2~a|.jpg
o0901158	KUR~a	EASL0667	I	KUR~a	archsigns/KUR~a.jpg
o0901167	|KUR~a.NUNUZ~a1|	EASL0668	I	|KUR~a.NUNUZ~a1|	archsigns/|KUR~a.NUNUZ~a1|.jpg
o0901165	|KUR~b.E₂~a|	EASL0669	I	|KUR~b.E2~a|	archsigns/|KUR~b.E2~a|.jpg
o0901159	KUR~b	EASL0670	I	KUR~b	archsigns/KUR~b.jpg
o0901161	KUR~c~v1	EASL0671	I	KUR~c	archsigns/KUR~c.jpg
o0901162	KUR~d	EASL0672	I	KUR~d	archsigns/KUR~d.jpg
o0901172	KUŠU₂~a	EASL0673	I	KUSZU2~a	archsigns/KUSZU2~a.jpg
o0901173	KUŠU₂~b	EASL0674	I	KUSZU2~b	archsigns/KUSZU2~b.jpg
o0901174	KUŠU₂~c	EASL0675	I	KUSZU2~c	archsigns/KUSZU2~c.jpg
o0901175	KUŠU₂~d	EASL0676	I	KUSZU2~d	archsigns/KUSZU2~d.jpg
o0901176	KUŠU₂~e	EASL0677	I	KUSZU2~e	archsigns/KUSZU2~e.jpg
o0901177	KUŠU₂~f	EASL0678	I	KUSZU2~f	archsigns/KUSZU2~f.jpg
o0901179	LA~b	EASL0679	I	LA~b	archsigns/LA~b.jpg
o0901180	LA~c	EASL0680	I	LA~c	archsigns/LA~c.jpg
o0901181	LA~d	EASL0681	I	LA~d	archsigns/LA~d.jpg
o0901182	LA~e	EASL0682	I	LA~e	archsigns/LA~e.jpg
o0901184	LA₂	EASL0683	I	LA2	archsigns/LA2.jpg
o0901186	LAGAB~a	EASL0684	I	LAGAB~a	archsigns/LAGAB~a.jpg
o0901223	|LAGAB~a×2(N14)|	EASL0685	I	|LAGAB~ax2(N14)|	archsigns/|LAGAB~ax2(N14)|.jpg
o0901191	|LAGAB~a×BA|	EASL0686	I	|LAGAB~axBA|	archsigns/|LAGAB~axBA|.jpg
o0901195	|LAGAB~a×BIR₃~b|	EASL0687	I	|LAGAB~axBIR3~b|	archsigns/|LAGAB~axBIR3~b|.jpg
o0901197	|LAGAB~a×DU₆~a~v1|	EASL0688	I	|LAGAB~axDU6~b|	archsigns/|LAGAB~axDU6~b|.jpg
o0901205	|LAGAB~a×KAK~a|	EASL0689	I	|LAGAB~axKAK~a|	archsigns/|LAGAB~axKAK~a|.jpg
o0901207	|LAGAB~a×KU₆~a|	EASL0690	I	|LAGAB~axKU6~a|	archsigns/|LAGAB~axKU6~a|.jpg
o0901209	|LAGAB~a×(KU₆~a+KU₆~a)|	EASL0691	I	|LAGAB~ax(KU6~a+KU6~a)|	archsigns/|LAGAB~ax(KU6~a+KU6~a)|.jpg
o0901213	|LAGAB~a×KUŠU₂~a@t|	EASL0692	I	|LAGAB~axKUSZU2~b|	archsigns/|LAGAB~axKUSZU2~b|.jpg
o0901217	|LAGAB~a×LAGAB~a|	EASL0693	I	|LAGAB~axLAGAB~a|	archsigns/|LAGAB~axLAGAB~a|.jpg
o0901219	|LAGAB~a×ME~a|	EASL0694	I	|LAGAB~axME~a|	archsigns/|LAGAB~axME~a|.jpg
o0901229	|LAGAB~a×NUN~b|	EASL0695	I	|LAGAB~axNUN~b|	archsigns/|LAGAB~axNUN~b|.jpg
o0901231	|LAGAB~a×PA~a|	EASL0696	I	|LAGAB~axPA~a|	archsigns/|LAGAB~axPA~a|.jpg
o0901234	|LAGAB~a×SI~v1|	EASL0697	I	|LAGAB~axSI|	archsigns/|LAGAB~axSI|.jpg
o0901237	|LAGAB~a×SIG₇~v1|	EASL0698	I	|LAGAB~axSIG7|	archsigns/|LAGAB~axSIG7|.jpg
o0901239	|LAGAB~a×SU~a|	EASL0699	I	|LAGAB~axSU~a|	archsigns/|LAGAB~axSU~a|.jpg
o0901243	|LAGAB~a×ŠA|	EASL0700	I	|LAGAB~axSZA|	archsigns/|LAGAB~axSZA|.jpg
o0901245	|LAGAB~a×ŠITA~a1|	EASL0701	I	|LAGAB~axSZITA~a1|	archsigns/|LAGAB~axSZITA~a1|.jpg
o0901248	|LAGAB~a×TI|	EASL0702	I	|LAGAB~axTI|	archsigns/|LAGAB~axTI|.jpg
o0901250	|LAGAB~a×U₄|	EASL0703	I	|LAGAB~axU4|	archsigns/|LAGAB~axU4|.jpg
o0901253	|LAGAB~a×UB|	EASL0704	I	|LAGAB~axUB|	archsigns/|LAGAB~axUB|.jpg
o0901255	|LAGAB~a×X|	EASL0705	I	|LAGAB~axX|	archsigns/|LAGAB~axX|.jpg
o0901258	|LAGAB~a×ZATU753|	EASL0706	I	|LAGAB~axZATU753|	archsigns/|LAGAB~axZATU753|.jpg
o0901187	LAGAB~b	EASL0707	I	LAGAB~b	archsigns/LAGAB~b.jpg
o0901221	|LAGAB~b×1(N01)|	EASL0708	I	|LAGAB~bx1(N01)|	archsigns/|LAGAB~bx1(N01)|.jpg
o0901193	|LAGAB~b×BANŠUR~a|	EASL0709	I	|LAGAB~bxBANSZUR~a|	archsigns/|LAGAB~bxBANSZUR~a|.jpg
o0901199	|LAGAB~b×GAʾAR~a1|	EASL0710	I	|LAGAB~bxGA'AR~a1|	archsigns/|LAGAB~bxGA'AR~a1|.jpg
o0901201	|LAGAB~b×HI|	EASL0711	I	|LAGAB~bxHI|	archsigns/|LAGAB~bxHI|.jpg
o0901211	|LAGAB~b×KUR~e|	EASL0712	I	|LAGAB~bxKUR~e|	archsigns/|LAGAB~bxKUR~e|.jpg
o0901260	|LAGAB~b&LAGAB~b|	EASL0713	I	|LAGAB~bxLAGAB~b|	archsigns/|LAGAB~bxLAGAB~b|.jpg
o0901232	|LAGAB~b×PA~a|	EASL0714	I	|LAGAB~bxPA~a|	archsigns/|LAGAB~bxPA~a|.jpg
o0901235	|LAGAB~b×SI|	EASL0715	I	|LAGAB~bxSI|	archsigns/|LAGAB~bxSI|.jpg
o0901241	|LAGAB~b×SUH₃|	EASL0716	I	|LAGAB~bxSUH|3	archsigns/|LAGAB~bxSUH|3.jpg
o0901246	|LAGAB~b×ŠITA~c|	EASL0717	I	|LAGAB~bxSZITA~c|	archsigns/|LAGAB~bxSZITA~c|.jpg
o0901251	|LAGAB~b×U₄|	EASL0718	I	|LAGAB~bxU4|	archsigns/|LAGAB~bxU4|.jpg
o0901256	|LAGAB~b×X|	EASL0719	I	|LAGAB~bxX|	archsigns/|LAGAB~bxX|.jpg
o0901262	LAGAR~a	EASL0720	I	LAGAR~a	archsigns/LAGAR~a.jpg
o0901267	LAGAR~a@r	EASL0721	I	LAGAR~a@r	archsigns/LAGAR~a@r.jpg
o0901263	LAGAR~b1	EASL0722	I	LAGAR~b1	archsigns/LAGAR~b1.jpg
o0901264	LAGAR~b2	EASL0723	I	LAGAR~b2	archsigns/LAGAR~b2.jpg
o0901265	LAGAR~c	EASL0724	I	LAGAR~c	archsigns/LAGAR~c.jpg
o0901268	LAHTAN₂	EASL0725	I	LAHTAN2	archsigns/LAHTAN2.jpg
o0901295	LAK025	EASL0726	I	LAK025	archsigns/LAK025.jpg
o0901296	LAK050	EASL0727	I	LAK050	archsigns/LAK050.jpg
o0901297	LAK172	EASL0728	I	LAK172	archsigns/LAK172.jpg
o0901298	LAK251	EASL0729	I	LAK251	archsigns/LAK251.jpg
o0901299	LAK350	EASL0730	I	LAK350	archsigns/LAK350.jpg
o0901300	LAK777	EASL0731	I	LAK777	archsigns/LAK777.jpg
o0901270	LAL₂~a	EASL0732	I	LAL2~a	archsigns/LAL2~a.jpg
o0901273	|LAL₂~a×EZEN~a~v1|	EASL0733	I	|LAL2~axEZEN~a|	archsigns/|LAL2~axEZEN~a|.jpg
o0901277	|LAL₂~a×NIM~b2|	EASL0734	I	|LAL2~axNIM~b2|	archsigns/|LAL2~axNIM~b2|.jpg
o0901271	LAL₂~b	EASL0735	I	LAL2~b	archsigns/LAL2~b.jpg
o0901279	LAL₃~a	EASL0736	I	LAL3~a	archsigns/LAL3~a.jpg
o0901280	LAL₃~b	EASL0737	I	LAL3~b	archsigns/LAL3~b.jpg
o0901281	LAL₃~c	EASL0738	I	LAL3~c	archsigns/LAL3~c.jpg
o0901283	LAM~a	EASL0739	I	LAM~a	archsigns/LAM~a.jpg
o0901286	LAM~b~v2	EASL0740	I	LAM~b	archsigns/LAM~b.jpg
o0901290	LAM~b@r	EASL0741	I	LAM~b@r	archsigns/LAM~b@r.jpg
o0901292	LAM~b@s	EASL0742	I	LAM~b@s	archsigns/LAM~b@s.jpg
o0901294	LAM~b@t	EASL0743	I	|LAM~b@t|	archsigns/|LAM~b@t|.jpg
o0901287	LAM~c	EASL0744	I	LAM~c	archsigns/LAM~c.jpg
o0901302	LI~v1	EASL0745	I	LI	archsigns/LI.jpg
o0901303	LIŠ	EASL0746	I	LISZ	archsigns/LISZ.jpg
o0901306	LU₂~v2	EASL0747	I	LU2	archsigns/LU2.jpg
o0901309	LU₂@t	EASL0748	I	LU2@t	archsigns/LU2@t.jpg
o0901308	|LU₂×GEŠTU~c3|	EASL0749	I	|LU2xGESZTU~c3|	archsigns/|LU2xGESZTU~c3|.jpg
o0901311	LUGAL~v1	EASL0750	I	LUGAL	archsigns/LUGAL.jpg
o0901312	LUM	EASL0751	I	LUM	archsigns/LUM.jpg
o0901314	MA~v1	EASL0752	I	MA	archsigns/MA.jpg
o0901320	MA₂	EASL0753	I	MA2	archsigns/MA2.jpg
o0901322	MAGUR~a	EASL0754	I	MAGUR~a	archsigns/MAGUR~a.jpg
o0901323	MAGUR~b	EASL0755	I	MAGUR~b	archsigns/MAGUR~b.jpg
o0901325	MAH~a	EASL0756	I	MAH~a	archsigns/MAH~a.jpg
o0901328	|MAH~a×AB₂|	EASL0757	I	|MAH~axAB2|	archsigns/|MAH~axAB2|.jpg
o0901330	|MAH~a×GUKKAL~a|	EASL0758	I	|MAH~axGUKKAL~a|	archsigns/|MAH~axGUKKAL~a|.jpg
o0901332	|MAH~a×KU₆~a|	EASL0759	I	|MAH~axKU6~a|	archsigns/|MAH~axKU6~a|.jpg
o0901335	|MAH~a×MAŠ|	EASL0760	I	|MAH~axMASZ|	archsigns/|MAH~axMASZ|.jpg
o0901338	|MAH~a×NA~a|	EASL0761	I	|MAH~axNA~a|	archsigns/|MAH~axNA~a|.jpg
o0901343	|MAH~a×(SILA₃~a×UMBIN~a)|	EASL0762	I	|MAH~ax(SILA3~axUMBIN~a)|	archsigns/|MAH~ax(SILA3~axUMBIN~a)|.jpg
o0901345	|MAH~a×TUG₂~a|	EASL0763	I	|MAH~axTUG2~a|	archsigns/|MAH~axTUG2~a|.jpg
o0901349	|MAH~a×UD₅~a~v1|	EASL0764	I	|MAH~axUD5~a|	archsigns/|MAH~axUD5~a|.jpg
o0901351	|MAH~a×UDU~a|	EASL0765	I	|MAH~axUDU~a|	archsigns/|MAH~axUDU~a|.jpg
o0901353	|MAH~a×UR~a|	EASL0766	I	|MAH~axUR~a|	archsigns/|MAH~axUR~a|.jpg
o0901355	|MAH~a×UTUA~a|	EASL0767	I	|MAH~axUTUA~a|	archsigns/|MAH~axUTUA~a|.jpg
o0901357	|MAH~a×X|	EASL0768	I	|MAH~axX|	archsigns/|MAH~axX|.jpg
o0901359	|MAH~a×ZATU659|	EASL0769	I	|MAH~axZATU659|	archsigns/|MAH~axZATU659|.jpg
o0901326	MAH~b	EASL0770	I	MAH~b	archsigns/MAH~b.jpg
o0901333	|MAH~b×KU₆~a|	EASL0771	I	|MAH~bxKU6~a|	archsigns/|MAH~bxKU6~a|.jpg
o0901336	|MAH~b×MAŠ|	EASL0772	I	|MAH~bxMASZ|	archsigns/|MAH~bxMASZ|.jpg
o0901339	|MAH~b×NA~a|	EASL0773	I	|MAH~bxNA~a|	archsigns/|MAH~bxNA~a|.jpg
o0901341	|MAH~b×SAL|	EASL0774	I	|MAH~bxSAL|	archsigns/|MAH~bxSAL|.jpg
o0901362	MAR~a~v1	EASL0775	I	MAR~a	archsigns/MAR~a.jpg
o0901375	MAR~a@t	EASL0776	I	MAR~a@t	archsigns/MAR~a@t.jpg
o0901363	MAR~b	EASL0777	I	MAR~b	archsigns/MAR~b.jpg
o0901367	|MAR~b×(LAGAB~b.ŠE₃~v1)|	EASL0778	I	|MAR~bx(LAGAB~b.SZE3)|	archsigns/|MAR~bx(LAGAB~b.SZE3)|.jpg
o0901369	|MAR~b×ŠE~a|	EASL0779	I	|MAR~bxSZE~a|	archsigns/|MAR~bxSZE~a|.jpg
o0901371	|MAR~b×X|	EASL0780	I	|MAR~bxX|	archsigns/|MAR~bxX|.jpg
o0901376	MAŠ	EASL0781	I	MASZ	archsigns/MASZ.jpg
o0901377	MAŠ₂	EASL0782	I	MASZ2	archsigns/MASZ2.jpg
o0901378	MAŠ₂@g	EASL0783	I	MASZ2@g	archsigns/MASZ2@g.jpg
o0901318	|MA×1(N58)|	EASL0784	I	|MAx1(N58)|	archsigns/|MAx1(N58)|.jpg
o0901317	|MA~v1×2(N57)|	EASL0785	I	|MAx2(N57)|	archsigns/|MAx2(N57)|.jpg
o0901315	|MA~v1×A|	EASL0786	I	|MAxA|	archsigns/|MAxA|.jpg
o0901316	|MA×MA|	EASL0787	I	|MAxMA|	archsigns/|MAxMA|.jpg
o0901319	|MA~v1×X|	EASL0788	I	|MAxX|	archsigns/|MAxX|.jpg
o0901380	ME~a	EASL0789	I	ME~a	archsigns/ME~a.jpg
o0901381	ME~b	EASL0790	I	ME~b	archsigns/ME~b.jpg
o0901382	ME₃	EASL0791	I	ME3	archsigns/ME3.jpg
o0901385	MEN~a~v1	EASL0792	I	MEN~a	archsigns/MEN~a.jpg
o0901386	MEN~b	EASL0793	I	MEN~b	archsigns/MEN~b.jpg
o0901388	MES~v1	EASL0794	I	MES	archsigns/MES.jpg
o0901390	MIR~a	EASL0795	I	MIR~a	archsigns/MIR~a.jpg
o0901391	MIR~b	EASL0796	I	MIR~b	archsigns/MIR~b.jpg
o0901392	MU	EASL0797	I	MU	archsigns/MU.jpg
o0901394	MUD~v1	EASL0798	I	MUD	archsigns/MUD.jpg
o0901396	MUD₃~a	EASL0799	I	MUD3~a	archsigns/MUD3~a.jpg
o0901401	MUD₃~a@g	EASL0800	I	MUD3~a@g	archsigns/MUD3~a@g.jpg
o0901403	|MUD₃~a@g×GU|	EASL0801	I	|MUD3~a@gxGU|	archsigns/|MUD3~a@gxGU|.jpg
o0901397	MUD₃~b	EASL0802	I	MUD3~b	archsigns/MUD3~b.jpg
o0901398	MUD₃~c	EASL0803	I	MUD3~c	archsigns/MUD3~c.jpg
o0901399	MUD₃~d	EASL0804	I	MUD3~d	archsigns/MUD3~d.jpg
o0901404	MUL	EASL0805	I	MUL	archsigns/MUL.jpg
o0901407	MUN~a1	EASL0806	I	MUN~a1	archsigns/MUN~a1.jpg
o0901408	MUN~a2	EASL0807	I	MUN~a2	archsigns/MUN~a2.jpg
o0901409	MUN~a3	EASL0808	I	MUN~a3	archsigns/MUN~a3.jpg
o0901410	MUN~a4	EASL0809	I	MUN~a4	archsigns/MUN~a4.jpg
o0901411	MUN~b	EASL0810	I	MUN~b	archsigns/MUN~b.jpg
o0901413	MUNŠUB~a	EASL0811	I	MUNSZUB~a	archsigns/MUNSZUB~a.jpg
o0901414	MUNŠUB~b	EASL0812	I	MUNSZUB~b	archsigns/MUNSZUB~b.jpg
o0901415	MUNU₃	EASL0813	I	MUNU3	archsigns/MUNU3.jpg
